X (nmi), Y(nmi),MCI_2010 POP,MCI_2010 HU
-2.48,0.8,0.015915,0.0032909
-2.4,0.8,0.21417,0.037604
-2.32,0.8,0.10817,0.025651
-2.24,0.8,0.13233,0.028373
-2.16,0.8,0.1565,0.031095
-2.08,0.8,0.18067,0.033817
-2,0.8,0.20484,0.036539
-1.92,0.8,0.22901,0.03926
-1.84,0.8,0.24785,0.041383
-1.76,0.8,0.24922,0.041536
-1.68,0.8,0.12195,0.027203
-1.6,0.8,0.015179,0.015179
-1.52,0.8,0.015179,0.015179
-1.44,0.8,0.015179,0.015179
-1.36,0.8,0.015179,0.015179
-1.28,0.8,0.013655,0.013655
-1.2,0.8,0,0
-1.12,0.8,0,0
-1.04,0.8,0.021035,0.010517
-0.96,0.8,0.039987,0.019993
-0.88,0.8,0.039987,0.019993
-0.8,0.8,0.020088,0.010044
-0.72,0.8,0,0
-0.64,0.8,0,0
-0.56,0.8,0,0
-0.48,0.8,0,0
-0.4,0.8,0,0
-0.32,0.8,0,0
-0.24,0.8,0,0
-0.16,0.8,0,0
-0.08,0.8,0,0
0,0.8,0,0
0.08,0.8,0,0
0.16,0.8,0,0
0.24,0.8,0,0
0.32,0.8,0,0
0.4,0.8,0,0
0.48,0.8,0,0
0.56,0.8,0,0
0.64,0.8,0,0
0.72,0.8,0,0
0.8,0.8,0,0
0.88,0.8,0,0
0.96,0.8,0,0
1.04,0.8,0,0
1.12,0.8,0,0
1.2,0.8,0,0
1.28,0.8,0,0
1.36,0.8,0,0
1.44,0.8,0,0
1.52,0.8,0,0
1.6,0.8,0,0
1.68,0.8,0,0
1.76,0.8,0,0
1.84,0.8,0,0
1.92,0.8,0,0
2,0.8,0,0
2.08,0.8,0,0
2.16,0.8,0,0
2.24,0.8,0,0
2.32,0.8,0,0
2.4,0.8,0,0
2.48,0.8,0,0
2.56,0.8,0,0
2.64,0.8,0,0
2.72,0.8,0,0
2.8,0.8,0,0
2.88,0.8,0,0
2.96,0.8,0.031921,0.021281
3.04,0.8,0.047391,0.031594
3.12,0.8,0.047391,0.031594
3.2,0.8,0.047391,0.031594
3.28,0.8,0.047391,0.031594
3.36,0.8,0.047391,0.031594
3.44,0.8,0.047391,0.031594
3.52,0.8,0.047391,0.031594
3.6,0.8,3.7237,1.5963
3.68,0.8,6.3305,2.7193
3.76,0.8,6.8847,2.9619
3.84,0.8,1.2591,0.49932
3.92,0.8,0.79194,0.29481
4,0.8,0.79194,0.29481
4.08,0.8,0.79194,0.29481
4.16,0.8,0.79194,0.29481
4.24,0.8,0.79194,0.29481
4.32,0.8,0.79194,0.29481
4.4,0.8,0.79194,0.29481
4.48,0.8,0.79194,0.29481
4.56,0.8,0.79194,0.29481
4.64,0.8,0.79194,0.29481
4.72,0.8,0.79194,0.29481
4.8,0.8,0.79194,0.29481
4.88,0.8,0.73486,0.27838
4.96,0.8,0.1458,0.056391
5.04,0.8,0.25658,0.10644
5.12,0.8,0.57015,0.24005
5.2,0.8,0.51201,0.21528
5.28,0.8,0.15619,0.063661
5.36,0.8,0.15467,0.063014
5.44,0.8,0.15467,0.063014
5.52,0.8,0.15467,0.063014
5.6,0.8,0.15467,0.063014
5.68,0.8,0.15467,0.063014
5.76,0.8,0.15467,0.063014
5.84,0.8,0.13887,0.056409
5.92,0.8,0.093115,0.033517
6,0.8,0.084651,0.03034
-6,0.88,0.018059,0.0090293
-5.92,0.88,0.02469,0.012345
-5.84,0.88,0.024113,0.012057
-5.76,0.88,0.023208,0.011604
-5.68,0.88,0.022303,0.011152
-5.6,0.88,0.021398,0.010699
-5.52,0.88,0.020493,0.010247
-5.44,0.88,0.019463,0.0097314
-5.36,0.88,0.016857,0.0084284
-5.28,0.88,0.011868,0.0059339
-5.2,0.88,0.004917,0.0024585
-5.12,0.88,8.255e-05,4.1275e-05
-5.04,0.88,0.0041011,0.0016048
-4.96,0.88,0.18045,0.070612
-4.88,0.88,0.2365,0.092544
-4.8,0.88,0.22621,0.088518
-4.72,0.88,0.21185,0.082896
-4.64,0.88,0.25027,0.097931
-4.56,0.88,0.25388,0.099345
-4.48,0.88,0.25388,0.099345
-4.4,0.88,0.25326,0.099101
-4.32,0.88,0.16666,0.065213
-4.24,0.88,0.15618,0.058786
-4.16,0.88,4.779,1.6039
-4.08,0.88,6.33,2.1245
-4,0.88,6.2903,2.1111
-3.92,0.88,4.311,1.4468
-3.84,0.88,2.9361,0.98541
-3.76,0.88,3.6173,1.214
-3.68,0.88,0.55184,0.19685
-3.6,0.88,0.0041986,0.0021465
-3.52,0.88,0.049398,0.026842
-3.44,0.88,0.40857,0.1496
-3.36,0.88,1.0063,0.36592
-3.28,0.88,1.2712,0.46226
-3.2,0.88,1.1386,0.41403
-3.12,0.88,0.78447,0.28526
-3.04,0.88,0.31414,0.11423
-2.96,0.88,0,0
-2.88,0.88,0,0
-2.8,0.88,0.010994,0.005497
-2.72,0.88,0.053684,0.026842
-2.64,0.88,0.040256,0.020128
-2.56,0.88,0.0207,0.01035
-2.48,0.88,0.040452,0.0076555
-2.4,0.88,0.16827,0.032166
-2.32,0.88,0.015179,0.015179
-2.24,0.88,0.015179,0.015179
-2.16,0.88,0.015179,0.015179
-2.08,0.88,0.015179,0.015179
-2,0.88,0.015179,0.015179
-1.92,0.88,0.015179,0.015179
-1.84,0.88,0.020505,0.015779
-1.76,0.88,0.043309,0.018347
-1.68,0.88,0.031813,0.017052
-1.6,0.88,0.015179,0.015179
-1.52,0.88,0.015179,0.015179
-1.44,0.88,0.015179,0.015179
-1.36,0.88,0.015179,0.015179
-1.28,0.88,0.012814,0.012814
-1.2,0.88,0,0
-1.12,0.88,0,0
-1.04,0.88,0.023389,0.011694
-0.96,0.88,0.039987,0.019993
-0.88,0.88,0.039987,0.019993
-0.8,0.88,0.015285,0.0076423
-0.72,0.88,0,0
-0.64,0.88,0,0
-0.56,0.88,0,0
-0.48,0.88,0,0
-0.4,0.88,0,0
-0.32,0.88,0,0
-0.24,0.88,0,0
-0.16,0.88,0,0
-0.08,0.88,0,0
0,0.88,0,0
0.08,0.88,0,0
0.16,0.88,0,0
0.24,0.88,0,0
0.32,0.88,0,0
0.4,0.88,0,0
0.48,0.88,0,0
0.56,0.88,0,0
0.64,0.88,0,0
0.72,0.88,0,0
0.8,0.88,0,0
0.88,0.88,0,0
0.96,0.88,0,0
1.04,0.88,0,0
1.12,0.88,0,0
1.2,0.88,0,0
1.28,0.88,0,0
1.36,0.88,0,0
1.44,0.88,0,0
1.52,0.88,0,0
1.6,0.88,0,0
1.68,0.88,0,0
1.76,0.88,0,0
1.84,0.88,0,0
1.92,0.88,0,0
2,0.88,0,0
2.08,0.88,0,0
2.16,0.88,0,0
2.24,0.88,0,0
2.32,0.88,0,0
2.4,0.88,0,0
2.48,0.88,0,0
2.56,0.88,0,0
2.64,0.88,0,0
2.72,0.88,0,0
2.8,0.88,0,0
2.88,0.88,0,0
2.96,0.88,0.03755,0.025034
3.04,0.88,0.047391,0.031594
3.12,0.88,0.047391,0.031594
3.2,0.88,0.047391,0.031594
3.28,0.88,0.047391,0.031594
3.36,0.88,0.047391,0.031594
3.44,0.88,0.047391,0.031594
3.52,0.88,0.047316,0.031544
3.6,0.88,0.25299,0.095668
3.68,0.88,0.39788,0.14859
3.76,0.88,0.48126,0.17933
3.84,0.88,0.5656,0.21055
3.92,0.88,0.65134,0.24247
4,0.88,0.75515,0.28112
4.08,0.88,0.79194,0.29481
4.16,0.88,0.79194,0.29481
4.24,0.88,0.79194,0.29481
4.32,0.88,0.79194,0.29481
4.4,0.88,0.79194,0.29481
4.48,0.88,0.79194,0.29481
4.56,0.88,0.79194,0.29481
4.64,0.88,0.79194,0.29481
4.72,0.88,0.79194,0.29481
4.8,0.88,0.79194,0.29481
4.88,0.88,0.4795,0.17716
4.96,0.88,0.041555,0.012542
5.04,0.88,0.091014,0.03461
5.12,0.88,0.12821,0.051208
5.2,0.88,0.15467,0.063014
5.28,0.88,0.15467,0.063014
5.36,0.88,0.15467,0.063014
